bbox,filename,height,width
"[113.22, 21.92, 444.25, 397.93]",/home/tako/devtools/furry-geras/coco/train2017/000000245729.jpg,427,640
"[2.88, 68.79, 368.61, 549.84]",/home/tako/devtools/furry-geras/coco/train2017/000000207545.jpg,640,448
"[0.0, 169.73, 524.41, 303.86]",/home/tako/devtools/furry-geras/coco/train2017/000000365819.jpg,480,640
"[8.23, 2.87, 489.9, 324.52]",/home/tako/devtools/furry-geras/coco/train2017/000000084463.jpg,333,500
"[1.44, 1.44, 319.72, 634.68]",/home/tako/devtools/furry-geras/coco/train2017/000000566214.jpg,640,426
"[114.87, 251.59, 187.99, 306.31999999999994]",/home/tako/devtools/furry-geras/coco/train2017/000000452702.jpg,640,480
"[261.44, 0.0, 265.83, 324.0]",/home/tako/devtools/furry-geras/coco/train2017/000000513936.jpg,398,640
"[128.94, 291.35, 158.92000000000002, 102.19]",/home/tako/devtools/furry-geras/coco/train2017/000000076583.jpg,640,480
"[77.9, 101.22, 75.93, 91.47]",/home/tako/devtools/furry-geras/coco/train2017/000000368818.jpg,480,640
"[0.0, 14.32, 280.44, 314.1]",/home/tako/devtools/furry-geras/coco/train2017/000000115355.jpg,333,500
"[286.7, 2.68, 317.87999999999994, 372.49]",/home/tako/devtools/furry-geras/coco/train2017/000000495665.jpg,432,640
"[173.26, 522.76, 245.44, 116.24000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000522930.jpg,640,425
"[144.55, 410.15, 86.31, 184.10000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000342183.jpg,640,566
"[172.58, 188.4, 196.04, 440.53]",/home/tako/devtools/furry-geras/coco/train2017/000000245835.jpg,640,427
"[254.59, 167.26, 152.26000000000002, 234.49]",/home/tako/devtools/furry-geras/coco/train2017/000000553736.jpg,480,640
"[88.77, 53.03, 372.51, 453.21000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000015546.jpg,513,640
"[114.28, 26.88, 222.47, 311.36]",/home/tako/devtools/furry-geras/coco/train2017/000000249455.jpg,375,500
"[125.84, 213.48, 87.77000000000001, 281.03]",/home/tako/devtools/furry-geras/coco/train2017/000000245853.jpg,500,375
"[80.6, 41.42, 502.77, 382.98]",/home/tako/devtools/furry-geras/coco/train2017/000000504911.jpg,431,640
"[266.12, 52.06, 303.53, 350.98]",/home/tako/devtools/furry-geras/coco/train2017/000000483033.jpg,428,640
"[38.74, 5.81, 186.9, 374.79]",/home/tako/devtools/furry-geras/coco/train2017/000000493862.jpg,431,640
"[0.75, 70.65, 172.83, 254.9]",/home/tako/devtools/furry-geras/coco/train2017/000000360396.jpg,332,500
"[58.53, 153.23, 182.81, 114.60999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000187349.jpg,480,640
"[186.67, 114.88, 371.4, 158.87]",/home/tako/devtools/furry-geras/coco/train2017/000000468009.jpg,426,640
"[206.72, 0.0, 243.14000000000001, 41.79]",/home/tako/devtools/furry-geras/coco/train2017/000000324893.jpg,360,640
"[160.77, 2.43, 416.58000000000004, 138.19]",/home/tako/devtools/furry-geras/coco/train2017/000000042081.jpg,478,640
"[177.93, 57.52, 175.57, 414.27]",/home/tako/devtools/furry-geras/coco/train2017/000000056550.jpg,640,424
"[176.98, 263.64, 131.53, 149.98000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000242061.jpg,500,428
"[122.24, 0.45, 516.76, 617.25]",/home/tako/devtools/furry-geras/coco/train2017/000000249275.jpg,628,640
"[39.7, 166.81, 363.86, 207.19]",/home/tako/devtools/furry-geras/coco/train2017/000000578807.jpg,375,500
"[177.73, 144.53, 150.37000000000003, 215.80000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000569536.jpg,375,500
"[0.0, 2.17, 424.1, 418.31]",/home/tako/devtools/furry-geras/coco/train2017/000000512405.jpg,428,640
"[23.06, 92.97, 398.28, 536.66]",/home/tako/devtools/furry-geras/coco/train2017/000000575006.jpg,640,426
"[146.2, 98.61, 74.32, 93.01]",/home/tako/devtools/furry-geras/coco/train2017/000000490105.jpg,480,640
"[193.94, 135.87, 46.47, 129.36]",/home/tako/devtools/furry-geras/coco/train2017/000000575441.jpg,480,640
"[217.0, 216.56, 84.13999999999999, 65.93]",/home/tako/devtools/furry-geras/coco/train2017/000000085584.jpg,426,640
"[333.92, 102.67, 140.06, 287.83]",/home/tako/devtools/furry-geras/coco/train2017/000000277436.jpg,427,640
"[112.18, 0.0, 267.94, 585.79]",/home/tako/devtools/furry-geras/coco/train2017/000000494125.jpg,640,426
"[76.92, 26.12, 364.71, 445.99]",/home/tako/devtools/furry-geras/coco/train2017/000000315411.jpg,640,480
"[0.97, 47.56, 432.45, 320.43]",/home/tako/devtools/furry-geras/coco/train2017/000000101622.jpg,375,500
"[387.9, 110.25, 78.10000000000002, 187.52999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000225345.jpg,480,640
"[171.2, 87.52, 249.07, 234.64]",/home/tako/devtools/furry-geras/coco/train2017/000000412062.jpg,428,640
"[150.67, 146.96, 83.78, 173.21]",/home/tako/devtools/furry-geras/coco/train2017/000000320402.jpg,500,379
"[157.6, 13.95, 464.15999999999997, 297.96]",/home/tako/devtools/furry-geras/coco/train2017/000000126104.jpg,426,640
"[579.56, 163.9, 35.16999999999996, 137.85]",/home/tako/devtools/furry-geras/coco/train2017/000000044739.jpg,425,640
"[375.34, 40.11, 160.40000000000003, 379.11]",/home/tako/devtools/furry-geras/coco/train2017/000000027364.jpg,425,640
"[8.63, 170.43, 76.66, 275.13]",/home/tako/devtools/furry-geras/coco/train2017/000000213728.jpg,480,640
"[56.07, 34.19, 288.23, 385.75]",/home/tako/devtools/furry-geras/coco/train2017/000000331998.jpg,640,454
"[50.02, 378.73, 94.41, 145.30999999999995]",/home/tako/devtools/furry-geras/coco/train2017/000000297802.jpg,640,468
"[59.59, 240.8, 37.120000000000005, 127.41000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000177832.jpg,480,640
"[305.26, 4.39, 332.29999999999995, 312.88]",/home/tako/devtools/furry-geras/coco/train2017/000000014353.jpg,480,640
"[153.71, 110.56, 143.72, 256.98]",/home/tako/devtools/furry-geras/coco/train2017/000000043611.jpg,400,500
"[383.17, 145.56, 157.78000000000003, 272.83]",/home/tako/devtools/furry-geras/coco/train2017/000000100277.jpg,425,640
"[196.31, 0.75, 339.86000000000007, 265.43]",/home/tako/devtools/furry-geras/coco/train2017/000000483065.jpg,480,640
"[41.61, 42.76, 192.72999999999996, 248.69]",/home/tako/devtools/furry-geras/coco/train2017/000000180729.jpg,640,427
"[296.98, 108.81, 49.43000000000001, 115.12]",/home/tako/devtools/furry-geras/coco/train2017/000000199794.jpg,500,500
"[82.16, 30.99, 473.24, 574.14]",/home/tako/devtools/furry-geras/coco/train2017/000000381607.jpg,640,640
"[0.0, 168.54, 142.94, 222.46]",/home/tako/devtools/furry-geras/coco/train2017/000000024446.jpg,424,640
"[335.78, 143.26, 101.25, 269.14]",/home/tako/devtools/furry-geras/coco/train2017/000000058465.jpg,480,640
"[59.9, 288.4, 134.3, 109.89999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000135690.jpg,640,360
"[189.05, 255.91, 66.88999999999999, 141.38999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000503311.jpg,500,333
"[105.67, 37.53, 243.38, 259.89]",/home/tako/devtools/furry-geras/coco/train2017/000000409178.jpg,426,640
"[148.41, 323.16, 90.47, 155.81]",/home/tako/devtools/furry-geras/coco/train2017/000000291725.jpg,480,640
"[1.12, 6.82, 369.79, 484.39]",/home/tako/devtools/furry-geras/coco/train2017/000000260547.jpg,500,375
"[0.0, 2.12, 152.35, 146.12]",/home/tako/devtools/furry-geras/coco/train2017/000000195817.jpg,480,640
"[140.55, 57.92, 190.22999999999996, 181.66999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000392358.jpg,512,640
"[207.1, 103.55, 164.39000000000001, 401.7]",/home/tako/devtools/furry-geras/coco/train2017/000000042763.jpg,640,480
"[496.58, 217.38, 142.42000000000002, 171.47000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000425062.jpg,425,640
"[235.35, 400.52, 69.20000000000002, 129.75]",/home/tako/devtools/furry-geras/coco/train2017/000000460897.jpg,640,457
"[508.64, 471.28, 38.66999999999996, 111.10000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000138838.jpg,640,598
"[112.91, 327.21, 204.92, 311.79]",/home/tako/devtools/furry-geras/coco/train2017/000000568210.jpg,640,364
"[4.3, 68.88, 473.98, 562.95]",/home/tako/devtools/furry-geras/coco/train2017/000000273825.jpg,640,480
"[105.83, 227.51, 172.12, 282.77]",/home/tako/devtools/furry-geras/coco/train2017/000000072098.jpg,640,430
"[75.64, 97.19, 244.27000000000004, 327.02]",/home/tako/devtools/furry-geras/coco/train2017/000000216160.jpg,500,375
"[368.33, 1.14, 240.05, 428.86]",/home/tako/devtools/furry-geras/coco/train2017/000000573958.jpg,431,610
"[114.07, 174.46, 238.8, 105.53999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000354392.jpg,281,500
"[80.99, 72.25, 438.24, 197.19]",/home/tako/devtools/furry-geras/coco/train2017/000000293577.jpg,424,640
"[173.49, 2.48, 210.74, 460.73]",/home/tako/devtools/furry-geras/coco/train2017/000000439339.jpg,612,612
"[347.55, 124.55, 114.20999999999998, 109.15999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000264752.jpg,427,640
"[4.51, 0.0, 564.62, 282.13]",/home/tako/devtools/furry-geras/coco/train2017/000000325681.jpg,287,640
"[36.28, 143.67, 386.48, 486.62]",/home/tako/devtools/furry-geras/coco/train2017/000000381051.jpg,640,426
"[71.67, 404.16, 80.58999999999999, 218.46999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000394501.jpg,640,426
"[253.83, 36.0, 245.17, 337.04]",/home/tako/devtools/furry-geras/coco/train2017/000000511654.jpg,375,500
"[251.62, 173.69, 79.57, 132.88]",/home/tako/devtools/furry-geras/coco/train2017/000000521482.jpg,360,640
"[121.87, 43.73, 180.41999999999996, 152.5]",/home/tako/devtools/furry-geras/coco/train2017/000000004239.jpg,414,640
"[199.82, 393.62, 50.47, 147.78999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000077159.jpg,640,480
"[36.69, 80.71, 151.65, 345.16]",/home/tako/devtools/furry-geras/coco/train2017/000000162855.jpg,427,640
"[27.33, 382.56, 125.55999999999999, 256.44]",/home/tako/devtools/furry-geras/coco/train2017/000000410590.jpg,640,480
"[170.47, 183.12, 111.68999999999997, 338.5]",/home/tako/devtools/furry-geras/coco/train2017/000000063894.jpg,640,424
"[74.93, 270.44, 35.14, 114.65000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000053374.jpg,425,640
"[125.28, 63.87, 218.23999999999998, 235.01]",/home/tako/devtools/furry-geras/coco/train2017/000000357117.jpg,500,462
"[96.36, 140.94, 145.7, 477.93]",/home/tako/devtools/furry-geras/coco/train2017/000000242535.jpg,640,480
"[106.98, 3.38, 165.66999999999996, 486.61]",/home/tako/devtools/furry-geras/coco/train2017/000000319024.jpg,500,333
"[141.3, 18.41, 445.57, 454.19]",/home/tako/devtools/furry-geras/coco/train2017/000000408917.jpg,480,640
"[384.16, 156.34, 80.69999999999999, 103.88000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000374017.jpg,480,640
"[120.22, 231.46, 368.66999999999996, 264.16999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000088023.jpg,500,499
"[128.15, 108.2, 53.78, 124.41000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000497145.jpg,425,640
"[202.4, 249.97, 78.6, 176.56999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000125978.jpg,640,428
"[75.88, 23.05, 252.43, 534.48]",/home/tako/devtools/furry-geras/coco/train2017/000000017755.jpg,640,427
"[219.17, 99.42, 229.1, 263.22]",/home/tako/devtools/furry-geras/coco/train2017/000000577380.jpg,400,600
"[113.17, 90.45, 178.26999999999998, 233.27000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000313091.jpg,532,640
"[393.39, 125.35, 43.44, 152.81999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000372876.jpg,334,640
"[0.96, 1.02, 638.04, 419.29]",/home/tako/devtools/furry-geras/coco/train2017/000000259360.jpg,427,640
"[116.85, 50.64, 141.69999999999996, 433.83]",/home/tako/devtools/furry-geras/coco/train2017/000000059012.jpg,500,375
"[1.08, 0.0, 637.92, 479.0]",/home/tako/devtools/furry-geras/coco/train2017/000000526196.jpg,480,640
"[295.55, 135.91, 254.64000000000004, 340.93000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000114421.jpg,480,640
"[333.8, 213.61, 61.129999999999995, 134.37]",/home/tako/devtools/furry-geras/coco/train2017/000000050648.jpg,480,640
"[402.34, 101.39, 160.79000000000002, 269.74]",/home/tako/devtools/furry-geras/coco/train2017/000000050691.jpg,480,640
"[140.94, 120.37, 220.49, 459.22]",/home/tako/devtools/furry-geras/coco/train2017/000000142208.jpg,640,427
"[291.67, 240.59, 61.670000000000016, 137.00000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000455651.jpg,480,640
"[125.44, 7.68, 339.48, 466.2]",/home/tako/devtools/furry-geras/coco/train2017/000000008014.jpg,480,640
"[73.93, 78.97, 299.75, 233.38000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000283120.jpg,373,500
"[91.02, 253.18, 191.14, 380.3999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000079189.jpg,640,480
"[0.0, 170.52, 398.46, 463.93000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000439324.jpg,640,427
"[0.0, 0.0, 468.59, 395.56]",/home/tako/devtools/furry-geras/coco/train2017/000000288061.jpg,640,640
"[131.5, 85.65, 136.11, 341.43000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000416167.jpg,500,375
"[116.94, 112.2, 234.45999999999998, 485.71]",/home/tako/devtools/furry-geras/coco/train2017/000000499305.jpg,640,480
"[137.52, 0.96, 400.0400000000001, 425.04]",/home/tako/devtools/furry-geras/coco/train2017/000000240243.jpg,427,640
"[250.28, 97.75, 136.35999999999999, 159.12]",/home/tako/devtools/furry-geras/coco/train2017/000000013637.jpg,375,500
"[189.84, 150.57, 221.92, 446.2799999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000546183.jpg,640,513
"[276.31, 141.54, 87.87, 110.45000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000479946.jpg,425,640
"[148.85, 0.0, 350.15, 365.28]",/home/tako/devtools/furry-geras/coco/train2017/000000535137.jpg,375,500
"[106.19, 88.97, 179.81, 541.42]",/home/tako/devtools/furry-geras/coco/train2017/000000336477.jpg,640,614
"[338.45, 197.93, 96.5, 211.31]",/home/tako/devtools/furry-geras/coco/train2017/000000313306.jpg,640,480
"[60.81, 78.83, 161.16, 158.91000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000231153.jpg,500,332
"[293.8, 343.92, 39.410000000000025, 132.40000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000166340.jpg,500,375
"[163.91, 33.84, 170.62999999999997, 391.42999999999995]",/home/tako/devtools/furry-geras/coco/train2017/000000016314.jpg,431,640
"[2.17, 92.3, 480.08, 282.88]",/home/tako/devtools/furry-geras/coco/train2017/000000062272.jpg,480,640
"[157.55, 0.0, 275.58, 384.63]",/home/tako/devtools/furry-geras/coco/train2017/000000049143.jpg,480,640
"[348.15, 205.21, 272.07000000000005, 221.73]",/home/tako/devtools/furry-geras/coco/train2017/000000320921.jpg,428,640
"[130.91, 24.73, 306.95000000000005, 447.83]",/home/tako/devtools/furry-geras/coco/train2017/000000243962.jpg,480,640
"[168.69, 87.46, 260.34, 349.49]",/home/tako/devtools/furry-geras/coco/train2017/000000362090.jpg,474,640
"[214.92, 135.28, 110.29999999999998, 108.38]",/home/tako/devtools/furry-geras/coco/train2017/000000324231.jpg,426,640
"[192.24, 210.23, 100.07999999999998, 96.22999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000183166.jpg,480,640
"[3.1, 2.32, 229.19, 162.1]",/home/tako/devtools/furry-geras/coco/train2017/000000191301.jpg,480,640
"[290.91, 338.0, 73.83999999999997, 172.39]",/home/tako/devtools/furry-geras/coco/train2017/000000093771.jpg,640,428
"[331.57, 256.62, 125.74000000000001, 118.27999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000454437.jpg,640,640
"[432.24, 333.4, 206.76, 127.81]",/home/tako/devtools/furry-geras/coco/train2017/000000362951.jpg,480,640
"[560.13, 0.0, 78.87, 107.11]",/home/tako/devtools/furry-geras/coco/train2017/000000549691.jpg,480,640
"[5.75, 90.61, 504.25, 535.45]",/home/tako/devtools/furry-geras/coco/train2017/000000421231.jpg,640,511
"[335.43, 282.42, 80.33999999999997, 118.73000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000268798.jpg,425,640
"[0.0, 0.33, 499.0, 279.82]",/home/tako/devtools/furry-geras/coco/train2017/000000113049.jpg,329,500
"[325.01, 55.97, 94.13, 335.22]",/home/tako/devtools/furry-geras/coco/train2017/000000076942.jpg,480,640
"[175.57, 35.63, 444.2799999999999, 386.73]",/home/tako/devtools/furry-geras/coco/train2017/000000377110.jpg,424,640
"[160.89, 34.42, 165.12, 173.36]",/home/tako/devtools/furry-geras/coco/train2017/000000284994.jpg,333,500
"[301.55, 144.55, 195.25, 275.66]",/home/tako/devtools/furry-geras/coco/train2017/000000364458.jpg,426,640
"[198.15, 54.61, 143.96, 221.14]",/home/tako/devtools/furry-geras/coco/train2017/000000347359.jpg,462,640
"[241.81, 84.65, 169.82999999999998, 160.48]",/home/tako/devtools/furry-geras/coco/train2017/000000554664.jpg,457,640
"[250.79, 75.51, 126.64000000000001, 319.0]",/home/tako/devtools/furry-geras/coco/train2017/000000314818.jpg,400,500
"[282.4, 116.79, 99.51999999999998, 170.36]",/home/tako/devtools/furry-geras/coco/train2017/000000309502.jpg,426,640
"[154.84, 86.58, 99.78999999999999, 78.49999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000457638.jpg,640,480
"[69.03, 303.02, 203.23, 326.9100000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000552463.jpg,640,427
"[55.98, 157.87, 119.01000000000002, 112.57999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000576468.jpg,500,333
"[248.61, 191.27, 97.73000000000002, 135.08]",/home/tako/devtools/furry-geras/coco/train2017/000000503008.jpg,448,640
"[51.78, 21.57, 210.41, 457.43]",/home/tako/devtools/furry-geras/coco/train2017/000000012991.jpg,480,640
"[355.4, 120.0, 283.6, 194.02999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000204272.jpg,480,640
"[284.09, 0.19, 96.48000000000002, 66.25]",/home/tako/devtools/furry-geras/coco/train2017/000000232434.jpg,479,640
"[2.88, 44.58, 423.12, 587.23]",/home/tako/devtools/furry-geras/coco/train2017/000000149572.jpg,640,427
"[122.88, 289.55, 41.94, 127.18]",/home/tako/devtools/furry-geras/coco/train2017/000000254172.jpg,480,320
"[2.88, 316.4, 310.35, 314.66999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000454103.jpg,640,480
"[518.98, 225.64, 43.26999999999998, 115.51999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000434877.jpg,428,640
"[41.17, 322.62, 294.81, 150.69]",/home/tako/devtools/furry-geras/coco/train2017/000000148042.jpg,480,640
"[166.39, 60.3, 135.58000000000004, 276.0]",/home/tako/devtools/furry-geras/coco/train2017/000000124593.jpg,428,640
"[341.15, 84.23, 245.42999999999995, 347.4]",/home/tako/devtools/furry-geras/coco/train2017/000000332038.jpg,480,640
"[141.35, 1.02, 285.52, 347.59]",/home/tako/devtools/furry-geras/coco/train2017/000000499978.jpg,425,640
"[154.44, 56.53, 189.88, 317.22]",/home/tako/devtools/furry-geras/coco/train2017/000000344264.jpg,375,500
"[485.53, 324.33, 56.58000000000004, 95.91000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000410152.jpg,427,640
"[3.74, 0.0, 224.66, 204.33]",/home/tako/devtools/furry-geras/coco/train2017/000000000397.jpg,480,640
